Name,Hyd_chr2,Leg_for2,Pse_gra2,Zyz_arg,Xer_myo,Uro_cau,Rat_rat,Rat_fus,Pog_mol,Not_ale,Mus_mus,Mes_gou,Mel_bur,Mas_fus,Lep_con,Leg_for,Pse_her,Pse_gra,Pse_del,Hyd_chr
Y Lat parietal DCUR 3,-29.70114441,-14.72879333,-25.18562927,-12.45369568,-19.57995453,-40.58988647,-20.75122375,-13.23916626,-14.99843445,-4.460786057,-10.49211655,-10.38170929,-22.16409912,-15.30393524,-24.16333466,-15.45480499,-25.20028534,-25.20028534,-24.018927,-29.47492065
Z Lat parietal DCUR 3,-19.4204895,-31.89592896,-28.23512878,-38.37825623,-25.21529846,-13.43159637,-21.58479614,-24.66000977,-33.64435425,-30.51478577,-28.38842163,-52.98235474,-15.24975739,-17.56528015,-25.62625122,-31.59448547,-28.47765198,-28.47765198,-14.21915283,-19.58826447
X Lat parietal DCUR 2,5.203511047,-7.764096832,-0.038414222,0.11997416,3.386610794,6.566101837,-0.254814529,-12.91502991,8.105332184,-9.676287079,-6.074733353,-10.21011429,4.409755707,-21.86356964,7.437143707,-8.785842896,0.546613932,0.546613932,-0.371223164,5.52317543
Y Lat parietal DCUR 2,-27.87874756,-14.96833496,-24.24377899,-12.85574036,-18.7585495,-40.05630798,-19.4980423,-13.56803284,-15.22764893,-4.635905457,-9.600428772,-12.26275101,-21.56929474,-14.21579895,-22.87555847,-15.45767517,-24.04742737,-24.04742737,-23.87344513,-27.1038269
Z Lat parietal DCUR 2,-20.76393433,-32.03349304,-29.20845642,-38.47174988,-25.95924072,-14.57979889,-23.05527191,-25.27848663,-33.53659668,-31.31657715,-29.02618408,-51.5114624,-16.30639954,-17.97762756,-27.53179932,-31.77392883,-29.8956665,-29.8956665,-15.10494537,-21.1441452
X Lat parietal DCUR 1,4.817633438,-6.769548798,-0.577500343,-1.637568855,4.839304352,5.082699585,-0.796191692,-11.40142059,6.293280029,-8.975056458,-6.636420441,-9.103343201,3.977647781,-20.58983459,8.230834198,-8.130717468,-0.248481059,-0.248481059,-0.836197948,5.377324295
Y Lat parietal DCUR 1,-25.81204224,-15.0614624,-23.10913849,-13.00696564,-18.00006104,-39.50704346,-18.31943817,-13.25725861,-15.00901184,-4.740198135,-8.655549622,-13.92650909,-20.84783173,-12.96851959,-21.69608459,-15.58255615,-22.81919098,-22.81919098,-23.28962402,-24.62922058
Z Lat parietal DCUR 1,-21.94095917,-32.03186646,-30.43380737,-38.23121033,-26.37832947,-15.81496429,-24.1222702,-25.70051575,-33.73969727,-32.0633667,-29.47498474,-49.98963013,-17.01758728,-18.47758942,-28.621875,-31.86152344,-30.83889771,-30.83889771,-15.53870087,-22.49281311
X Lat occipital condyle&foramen magnum L,13.55091248,-11.29733582,11.38708649,3.810115433,3.800323486,30.80870361,10.05718384,-15.17102661,15.36842804,-10.41788025,1.682294464,-24.92097931,13.47639771,-35.58210144,16.94262085,-11.35185013,11.18718414,11.18718414,8.78187027,12.52163086
Y Lat occipital condyle&foramen magnum L,-24.8627594,-15.88612823,-19.40656738,1.963412285,-20.15894623,-31.67288818,-15.95535736,-18.4300354,-1.678532791,-14.42106018,-7.053129578,7.612056732,-15.59386139,-12.27206039,-20.61054077,-15.94801025,-18.92133942,-18.92133942,-20.43721313,-23.44893646
Z Lat occipital condyle&foramen magnum L,-1.872166061,-20.45446014,-18.14668732,-38.98272095,-13.50015411,-14.56192474,-10.30852203,-8.63861084,-31.05941467,-22.0902359,-22.19620056,-43.97888794,-7.1836586,-27.47630615,-9.768865967,-20.51728516,-17.70817566,-17.70817566,-12.65555954,-0.658251095
X Lat occipital condyle&foramen magnum,5.42384491,-14.72816925,6.718024445,8.220781708,-1.698744965,22.40608826,4.582375336,-20.37108612,18.01809082,-13.40982513,-1.447267532,-17.69181366,8.286871338,-33.12245789,9.736116791,-14.81591949,6.401996613,6.401996613,6.100712585,5.860566711
Y Lat occipital condyle&foramen magnum,-33.74705811,-15.33984985,-26.30669556,-4.901672363,-22.32854156,-32.46894531,-21.90190125,-13.37306366,-8.677433014,-9.106438446,-11.67673798,6.317072296,-22.03188629,-19.06004639,-26.41412964,-15.15752869,-26.20079346,-26.20079346,-24.40561066,-34.43865967
Z Lat occipital condyle&foramen magnum,-4.666317368,-25.8973877,-18.19981842,-37.19352112,-18.50510712,-3.646336365,-10.40216599,-14.80722198,-29.87924805,-23.21768494,-22.40881653,-54.27044067,-7.16892395,-22.76916199,-11.30091629,-25.81034241,-17.89824677,-17.89824677,-11.12665558,-3.481936646
X Lat nasal DCUR L 7,3.50674324,2.042552567,-5.647418213,-13.5477005,10.68486862,-7.783946228,-2.828887939,3.44291954,-5.745935822,1.866197968,-8.47062912,2.040779495,0.546195126,-9.210192108,9.635137177,1.963666153,-6.155604553,-6.155604553,-3.555774689,3.294935226
Y Lat nasal DCUR L 7,-8.163276672,-11.63615799,-11.7338707,-11.46099548,-10.01710739,-29.23977356,-5.813419724,-12.23350143,-13.28111572,-7.797092438,-2.877246857,-25.48488159,-10.34703064,-5.327140045,-8.207543182,-11.57558899,-11.35936966,-11.35936966,-16.851474,-8.492792511
Z Lat nasal DCUR L 7,-31.93806152,-30.92161255,-35.13338623,-35.18999939,-28.62072449,-37.81979065,-30.11169128,-25.73053894,-29.39335022,-35.33582458,-30.71739197,-31.55116882,-22.58768005,-27.78352966,-36.45879211,-31.16434631,-35.24664307,-35.24664307,-19.19191895,-32.27640686
X Lat nasal DCUR L 6,2.845986176,2.571044731,-6.952928162,-14.56034241,10.7965889,-8.816454315,-3.391451263,4.764529037,-6.498564148,2.620854568,-9.095398712,3.831811905,-0.136964321,-7.87286911,9.001502228,2.47305336,-6.864025116,-6.864025116,-4.096013641,2.190161514
Y Lat nasal DCUR L 6,-6.418438721,-11.0921257,-11.05592575,-11.55218124,-9.588678741,-28.18419495,-4.751154327,-11.59693985,-13.23031311,-7.566195679,-2.149923134,-25.78311157,-9.507090759,-4.95753746,-6.582371521,-11.15621643,-10.53392181,-10.53392181,-16.18124542,-6.548946381
Z Lat nasal DCUR L 6,-33.06515198,-31.07352295,-35.37011108,-34.37453308,-28.76361084,-38.68771362,-30.44235229,-25.75657349,-29.05444031,-35.40897522,-30.7427887,-29.89039612,-22.81391144,-28.77346802,-37.26546936,-31.1463562,-35.37060242,-35.37060242,-19.27181549,-33.92263794
X Lat nasal DCUR L 5,1.308463478,3.208185959,-8.24532547,-15.37865753,10.95816498,-10.27081604,-4.559556961,6.237849426,-7.50414505,3.547143936,-10.00408249,5.990756607,-1.043193054,-6.397994232,8.282691956,3.177469444,-8.073497772,-8.073497772,-4.798371124,0.733554697
Y Lat nasal DCUR L 5,-4.819243622,-10.35673828,-10.00470963,-11.88097305,-8.912434387,-26.74327698,-3.524612045,-10.49930725,-13.24090118,-7.194865417,-1.45435133,-26.31913452,-8.715830994,-4.889648819,-4.946026993,-10.38915176,-9.535591888,-9.535591888,-15.5073822,-4.907235336
Z Lat nasal DCUR L 5,-34.28642273,-31.36651306,-35.56742554,-33.56566467,-29.07992554,-39.73925781,-30.80603943,-25.88003235,-28.39666748,-35.45836182,-30.71077271,-28.05758057,-23.00897675,-29.82022705,-38.06748352,-31.34740601,-35.49259949,-35.49259949,-19.28123932,-34.91335144
X Lat nasal DCUR L 4,0.29592886,3.801965714,-9.772958374,-16.30903931,11.11515274,-11.7335228,-5.844496155,7.790007782,-8.427843475,4.471697617,-10.893116,8.620582581,-2.012556458,-4.913426971,7.439369965,3.816583633,-9.530531311,-9.530531311,-5.403455353,-0.117679787
Y Lat nasal DCUR L 4,-3.321533585,-9.554660034,-8.762306213,-12.2731514,-8.197372437,-25.38252106,-2.24171505,-9.284306335,-13.49226227,-6.803513336,-0.929304504,-26.84599304,-7.908112335,-4.993078613,-3.330977631,-9.547924805,-8.596536255,-8.596536255,-14.95454102,-3.36179657
Z Lat nasal DCUR L 4,-35.55214844,-31.7441864,-35.54741211,-32.62832947,-29.4039856,-40.66547852,-31.27511902,-26.00536804,-27.69985352,-35.49292908,-30.64644775,-26.31098633,-23.16702881,-31.05995789,-38.73303528,-31.64606628,-35.50283813,-35.50283813,-19.21574249,-36.38628235
X Lat nasal DCUR L 3,-0.876462173,4.357520676,-11.25795288,-17.35501709,11.1991333,-13.58161011,-7.404598999,9.664755249,-9.45840683,5.614858627,-11.93380203,11.35244522,-2.96319809,-3.546649933,6.391796875,4.392679977,-11.14626846,-11.14626846,-6.048212814,-1.071618748
Y Lat nasal DCUR L 3,-1.60996933,-8.654162598,-7.459820557,-12.57404099,-7.463578796,-23.53397522,-0.743493557,-7.802746582,-13.73158722,-6.25549736,-0.379657745,-26.9881897,-7.030808258,-5.279915619,-1.514992714,-8.628684235,-7.617160797,-7.617160797,-14.27527924,-1.737653351
Z Lat nasal DCUR L 3,-36.53042908,-31.96774292,-35.21946716,-31.38804626,-29.80349731,-41.94582825,-31.6083252,-26.07671509,-26.74631958,-35.43128662,-30.51758118,-24.11214752,-23.18062592,-32.52241821,-39.20889587,-31.87034912,-35.27140808,-35.27140808,-19.01535187,-37.09134521
X Lat nasal DCUR L 2,-1.647012329,4.895877457,-12.40787811,-18.25935211,11.26100464,-15.23133392,-8.927667236,11.49072113,-10.48911972,6.72280426,-12.71129684,13.7519043,-3.741519547,-2.553676224,5.677059937,4.912673569,-12.50603333,-12.50603333,-6.461322021,-1.856278038
Y Lat nasal DCUR L 2,-0.343242764,-7.849213409,-6.448075104,-12.82370911,-6.733774567,-21.21717529,0.686573124,-6.40419693,-13.84707642,-5.762895203,0.056703722,-26.61903076,-6.370383835,-5.661154938,0.095713782,-7.77850647,-6.693678284,-6.693678284,-13.87583313,-0.60367198
Z Lat nasal DCUR L 2,-37.25578613,-32.15751953,-34.84430542,-30.02368164,-30.11537476,-43.45366516,-31.75693665,-26.04645081,-25.82331848,-35.15717468,-30.37174377,-22.30746155,-23.1249176,-34.2831543,-39.50167236,-32.14324951,-35.14073181,-35.14073181,-18.85115509,-37.72367249
X Lat nasal DCUR L 1,-2.362633324,5.22972641,-13.75654297,-18.96166534,11.31354218,-16.67911682,-10.33964157,13.07009583,-11.31616287,7.800884247,-13.47881622,15.96023865,-4.460440445,-1.577804089,5.042013168,5.245931244,-13.61081696,-13.61081696,-6.82063446,-2.598677444
Y Lat nasal DCUR L 1,0.610800791,-6.951569366,-5.704749298,-13.1611908,-6.040952682,-18.64836426,1.980991745,-4.595517731,-13.97576294,-5.130752563,0.497574568,-25.92099304,-5.777341843,-6.052135086,1.602031708,-6.946905518,-5.771179581,-5.771179581,-13.45543518,0.269019032
Z Lat nasal DCUR L 1,-37.79313354,-32.2854126,-34.3911377,-28.73820801,-30.44558411,-44.61032104,-31.71599426,-25.87064209,-24.82938385,-34.79759521,-30.04005127,-20.71305084,-23.06448059,-36.03504333,-39.6527832,-32.31281738,-34.47538757,-34.47538757,-18.65219421,-38.3150238
X Lat nasal DCUR 7,1.689475441,1.238293934,-6.692887115,-12.43671799,9.423044586,-10.06624298,-4.16050148,2.059732437,-5.355079651,0.575521803,-9.004167938,4.415065765,-0.565037584,-8.551454926,6.767209625,1.208199024,-7.121916199,-7.121916199,-4.333935928,2.078575516
Y Lat nasal DCUR 7,-11.29150314,-11.50974655,-13.31258392,-13.74615631,-10.74495087,-29.95102539,-7.941020966,-10.94973373,-14.41268463,-6.084770203,-3.864911652,-25.22121582,-12.22621307,-7.673616791,-10.20031967,-11.58566895,-12.99541168,-12.99541168,-17.81461487,-11.10768738
Z Lat nasal DCUR 7,-33.01390991,-32.35300903,-35.18710022,-34.61236572,-29.69928894,-34.5734436,-30.22939758,-27.22270508,-29.16242371,-35.47662048,-30.87284546,-35.67387085,-22.38440552,-26.2634491,-36.74912109,-32.24018555,-35.28558044,-35.28558044,-18.70302734,-32.77399292
X Lat nasal DCUR 6,0.151731312,1.626586723,-7.909363556,-13.05287933,9.414816284,-11.46516037,-5.262915802,3.552375031,-5.762852097,0.956612206,-9.851274109,6.681752014,-1.587736797,-6.898169708,5.654309845,1.427193069,-8.246792603,-8.246792603,-5.169776154,0.487554693
Y Lat nasal DCUR 6,-9.86144104,-11.03100128,-12.88145599,-14.07843933,-10.20667267,-28.77336426,-7.196134949,-9.473368073,-15.07940979,-5.569594193,-3.605883026,-25.60100403,-11.57153397,-7.766655731,-8.950216675,-11.16324463,-12.76647797,-12.76647797,-17.44927979,-9.713352966
Z Lat nasal DCUR 6,-34.88544312,-32.67703857,-35.41625366,-33.9745697,-30.15655518,-35.49682922,-30.73210144,-27.74839172,-28.73947144,-35.63441162,-30.95592346,-35.07527771,-22.6334671,-27.00481262,-37.60380554,-32.68688965,-35.46096191,-35.46096191,-18.63946533,-34.71719971
X Lat nasal DCUR 5,-1.512275124,2.161054039,-9.399211884,-13.76153717,9.384988403,-13.56435089,-6.755552673,5.000548553,-6.357108688,1.847494698,-10.92401352,9.275728607,-2.63688755,-5.372217178,4.516661835,1.977155113,-9.678900146,-9.678900146,-5.993314362,-1.293148232
Y Lat nasal DCUR 5,-8.634318542,-10.28033142,-12.19768906,-14.33819733,-9.586863708,-27.09569397,-6.441796875,-8.073466492,-15.71561432,-4.971813583,-3.154218483,-26.17642212,-10.96402206,-8.349430847,-7.53540802,-10.40915375,-12.14381866,-12.14381866,-16.98784027,-7.921756744
Z Lat nasal DCUR 5,-36.32965698,-33.10563965,-35.60791626,-33.30340271,-30.64609375,-36.38765564,-31.08468323,-28.0971344,-28.03266296,-35.72993164,-30.95626526,-33.50014038,-22.79505157,-27.74762268,-38.49957581,-33.12693176,-35.61513977,-35.61513977,-18.50236969,-36.21311035
X Lat nasal DCUR 4,-2.950241661,2.740624619,-11.04856339,-14.60158539,9.474164581,-15.7182251,-8.245023346,6.454032135,-7.378070068,2.96468792,-11.95446548,12.22928696,-3.82048378,-3.62570343,3.332653809,2.623025894,-11.33494492,-11.33494492,-6.670167542,-3.030888176
Y Lat nasal DCUR 4,-7.195716095,-9.435237122,-11.34442444,-14.67411804,-8.875991058,-25.38218079,-5.245862961,-6.37924881,-16.01565857,-4.461395645,-2.593850708,-26.71425781,-10.23775024,-8.288465118,-5.769359207,-9.525203705,-11.35636139,-11.35636139,-16.34290924,-6.636727142
Z Lat nasal DCUR 4,-37.52312622,-33.49463196,-35.67579651,-32.4539856,-31.0779541,-37.10642395,-31.47037659,-28.41688538,-27.30062561,-35.71386414,-30.88533936,-31.76517334,-22.97324677,-29.05467224,-39.34372559,-33.49874573,-35.59484863,-35.59484863,-18.39834137,-37.48618774
X Lat nasal DCUR 3,-4.510271835,3.217805862,-12.6976326,-15.58741302,9.476582336,-17.93335876,-9.912665558,8.188399506,-8.601382446,4.215477371,-12.9432251,15.3441391,-4.958251572,-2.312091446,2.189562988,3.204045486,-12.93743439,-12.93743439,-7.288911438,-4.584380722
Y Lat nasal DCUR 3,-5.498293304,-8.50589447,-10.45031281,-15.1278656,-8.207024384,-23.36374817,-3.87952919,-4.805266571,-16.27482147,-3.98413887,-1.992386246,-26.77642517,-9.523416138,-8.667857361,-3.903282547,-8.64081192,-10.39393158,-10.39393158,-15.68418884,-5.349741745
Z Lat nasal DCUR 3,-38.53699341,-33.84882202,-35.4548645,-31.27867737,-31.50235901,-38.24281616,-31.80070496,-28.79957275,-26.40061951,-35.73595276,-30.76018372,-30.05680542,-23.0291748,-30.45162659,-39.8898407,-33.81806946,-35.41376648,-35.41376648,-18.25655212,-38.83370667
X Lat nasal DCUR 2,-5.56209259,3.589622879,-14.21626587,-16.51319427,9.484776306,-19.93755646,-11.55861969,9.565576935,-9.45986557,5.461737823,-13.89297943,18.24262848,-5.785712433,-1.111966801,1.133433342,3.676075745,-14.3697464,-14.3697464,-7.729401398,-5.675392914
Y Lat nasal DCUR 2,-4.593362808,-7.56820755,-9.748353577,-15.57931976,-7.557344818,-21.15281372,-2.301685524,-3.186427689,-16.78902893,-3.409775162,-1.756415558,-26.38902588,-8.772914124,-9.737071228,-2.354162216,-7.627896118,-9.574646759,-9.574646759,-15.12393951,-4.434284592
Z Lat nasal DCUR 2,-39.92198792,-34.15997925,-35.13399658,-29.82737122,-31.82487183,-39.01073608,-32.06341553,-28.92249756,-25.29973297,-35.4869812,-30.50412903,-28.41846313,-22.7904953,-32.04784241,-40.30661316,-34.12651367,-35.20709839,-35.20709839,-18.08957672,-39.82547913
X Lat nasal DCUR 1,-6.72977829,3.824117279,-15.45954742,-17.22139893,9.454586029,-21.60221863,-13.02028198,11.03088913,-10.40470428,6.508267975,-14.67285614,20.74340057,-6.520146179,0.022989996,0.108763456,3.803933716,-15.5274231,-15.5274231,-8.117327118,-6.80511322
Y Lat nasal DCUR 1,-3.254084778,-6.642836761,-9.050938416,-15.85921021,-7.018780518,-18.77372437,-0.856292057,-1.904706573,-17.11739807,-2.926872253,-1.392497635,-25.57464142,-8.194109344,-10.1014534,-1.012396049,-6.653347015,-9.017580414,-9.017580414,-14.75557556,-3.256418991
Z Lat nasal DCUR 1,-40.23268433,-34.25262146,-34.68383789,-28.27263489,-32.11946106,-39.52258606,-32.13421936,-28.89057312,-24.15460052,-35.2311676,-30.10337219,-26.71094971,-22.63066864,-33.64739075,-40.56635437,-34.22521667,-34.63270264,-34.63270264,-17.86279602,-40.27003174
X Lat frontal DCUR L 7,9.959111023,-1.588131237,2.910442352,-8.106672668,9.650817871,12.07569733,4.540517044,-2.603167152,0.648817539,-3.236202621,-4.19192543,-13.73474731,9.182959747,-19.95800934,15.79120178,-1.610865021,2.350009727,2.350009727,2.187052917,9.730193329
Y Lat frontal DCUR L 7,-15.4125,-15.4414917,-13.09624329,-5.199840546,-15.7707428,-35.43700562,-8.410454559,-18.95825195,-7.904537964,-13.55157166,-2.969957733,-16.22446289,-11.99570084,-5.03551178,-14.81194916,-15.47612915,-13.30489502,-13.30489502,-17.89064789,-18.08236389
Z Lat frontal DCUR L 7,-21.56583252,-26.47716064,-31.90785217,-39.85409546,-23.50719147,-32.13486023,-25.46099396,-20.19355621,-34.22120972,-33.12541504,-29.32305603,-37.30773315,-18.71583099,-23.48360748,-29.64815369,-26.44566956,-32.3106781,-32.3106781,-18.75064087,-22.58870239
X Lat frontal DCUR L 6,8.753004456,-1.260459042,1.867332649,-8.564442444,9.819226837,9.048119354,3.588550568,-2.040278435,-0.156597567,-2.884004402,-4.789998245,-11.89588242,7.937508392,-18.54945068,14.86617126,-1.353800488,1.307715988,1.307715988,1.410443115,8.337604523
Y Lat frontal DCUR L 6,-15.11637726,-15.15772247,-13.2794281,-6.5290802,-15.11300354,-35.0782135,-8.20140152,-18.04555969,-8.891168213,-12.72569122,-3.036045647,-17.44966125,-12.26710892,-5.273644638,-14.37834778,-15.24980164,-13.4306427,-13.4306427,-18.13195953,-17.15211487
Z Lat frontal DCUR L 6,-23.17363739,-27.34932251,-32.56206055,-39.6591217,-24.20849152,-33.17738342,-26.21259155,-21.2704895,-33.72713318,-33.82335815,-29.63146362,-36.62473145,-19.61050568,-23.44066162,-30.60216675,-27.28541565,-32.88273621,-32.88273621,-18.92259979,-24.13453522
X Lat frontal DCUR L 5,7.468923187,-0.969664288,0.742544365,-9.171302795,9.9434021,6.172069168,2.595154572,-1.331486702,-0.86221571,-2.426057434,-5.382329559,-10.11323395,6.74651413,-17.38488922,14.05558167,-1.023287964,0.264980817,0.264980817,0.610762548,7.109545898
Y Lat frontal DCUR L 5,-14.56107178,-14.80537415,-13.39749146,-7.770258331,-14.3872345,-34.80112,-7.99947052,-17.11180267,-9.794210815,-11.9484108,-3.046134377,-18.71057587,-12.46460876,-5.573426437,-13.73311615,-14.85005493,-13.47934113,-13.47934113,-18.28221588,-15.61536102
Z Lat frontal DCUR L 5,-24.93467712,-28.16217651,-33.12783203,-39.26251526,-24.72554321,-34.04142151,-26.99431152,-22.17986603,-33.16390381,-34.25957336,-29.89584961,-35.80367737,-20.31275482,-23.51567383,-31.48673401,-28.03377075,-33.41412354,-33.41412354,-19.06469269,-25.82967529
X Lat frontal DCUR L 4,6.474011993,-0.525274849,-0.281663275,-9.947933197,10.05485001,3.289631653,1.629372406,-0.461439562,-1.785134697,-1.751798439,-6.019458771,-8.146479797,5.488296509,-15.91663971,13.32840271,-0.59190731,-0.914941692,-0.914941692,-0.16896745,6.255733109
Y Lat frontal DCUR L 4,-13.12342072,-14.24653473,-13.33049316,-8.709291077,-13.48047638,-34.00863647,-7.770895386,-16.10940857,-10.50634308,-11.14194565,-2.996114159,-20.15402527,-12.36239929,-5.886367798,-13.01283112,-14.29568787,-13.29465485,-13.29465485,-18.1408783,-13.84642792
Z Lat frontal DCUR L 4,-26.68334656,-29.0947876,-33.63731689,-38.59356689,-25.36758575,-34.74138184,-27.7744812,-23.16526031,-32.49914246,-34.52849121,-30.14503479,-34.9217926,-20.87526093,-23.94540558,-32.49165039,-28.78799438,-33.95097656,-33.95097656,-19.12380219,-27.08607788
X Lat frontal DCUR L 3,5.715645981,0.092366093,-1.444462204,-10.8811264,10.20358429,0.692888927,0.697345781,0.580084705,-2.860444069,-0.980785084,-6.546161652,-6.044367981,4.415190887,-14.07437897,12.79878616,-0.091800731,-2.145332909,-2.145332909,-0.956570053,5.512736511
Y Lat frontal DCUR L 3,-11.51051102,-13.59824066,-12.97671814,-9.316651154,-12.52940979,-32.75608521,-7.375450897,-15.28882446,-10.98120346,-10.53151093,-2.884056854,-21.52696533,-11.9751564,-5.748720551,-11.9550209,-13.77155151,-12.81321869,-12.81321869,-17.89940643,-12.26060028
Z Lat frontal DCUR L 3,-28.05206909,-29.6978302,-34.09116211,-37.78746338,-26.01565552,-35.55180969,-28.35040588,-23.77194519,-31.88344116,-34.70402527,-30.31186523,-34.03894958,-21.27188721,-24.67891541,-33.39051208,-29.40921631,-34.32104492,-34.32104492,-19.21202698,-28.38960876
X Lat frontal DCUR L 2,5.0473629,0.872121525,-2.633921051,-11.77047119,10.3905098,-2.039498901,-0.289992428,1.832951546,-3.998440933,-0.196200573,-7.136589813,-3.91496315,3.246641922,-12.89683075,12.50906525,0.570593262,-3.313246155,-3.313246155,-1.558830643,4.805882645
